368	-25.190487	-0.036742	150.943390
369	-27.097698	0.054212	251.572327
370	-23.937584	-0.020085	553.459106
371	-26.004734	0.004207	553.459106
372	-26.379410	0.000987	402.515717
373	-22.797813	-0.002354	352.201263
374	-22.919945	0.011363	503.144653
375	-26.860882	0.017730	352.201263
376	-23.639677	0.006704	352.201263
377	-28.970402	-0.003533	402.515717
378	-34.518963	-0.003084	402.515717
379	-32.710777	0.002593	201.257858
380	-35.799408	0.002824	251.572327
381	-43.041401	0.003962	251.572327
382	-41.549091	-0.000094	201.257858
383	-42.957619	0.001493	100.628929
384	-45.936005	-0.000776	100.628929
385	-49.614555	-0.000478	100.628929
386	-52.314140	-0.000315	201.257858
